flight_date,month,day_of_week,dep_hour,airline,airline_name,origin,dest,origin_city,dest_city,distance,origin_weather,dest_weather,airport_congestion,aircraft_age,turnaround_time,maintenance_flag,carrier_delay_history,nas_delay,dep_delay_minutes,is_delayed
2023-08-03,8,3,8,DL,Delta Air Lines,BWI,SFO,Baltimore,San Francisco,5029.3,Snow,Snow,81,3,17.0,0,11.8,8.6,15,1
2023-09-05,9,1,16,NK,Spirit Airlines,LAX,ORD,Los Angeles,Chicago O'Hare,3495.3,Rain,Fog,96,15,61.2,0,39.0,0.0,4,0
2023-06-25,6,6,11,NK,Spirit Airlines,SLC,SFO,Salt Lake City,San Francisco,1210.6,Clear,Clear,58,7,27.6,0,0.0,0.0,17,1
2023-08-22,8,1,12,AS,Alaska Airlines,DTW,PHX,Detroit,Phoenix,3263.8,Wind,Thunderstorm,59,5,72.7,0,25.0,0.0,7,0
2023-05-20,5,5,14,AS,Alaska Airlines,MCO,MIA,Orlando,Miami,351.5,Snow,Thunderstorm,65,23,15.0,0,12.1,0.0,15,1
2023-07-10,7,0,18,B6,JetBlue Airways,LGA,ORD,New York LaGuardia,Chicago O'Hare,1541.2,Clear,Cloudy,120,11,15.0,0,16.7,0.0,81,1
2023-07-26,7,2,16,AA,American Airlines,SEA,SFO,Seattle,San Francisco,1087.2,Wind,Rain,56,8,58.0,0,34.7,0.6,13,0
2023-06-11,6,6,9,B6,JetBlue Airways,ORD,ATL,Chicago O'Hare,Atlanta,1021.6,Wind,Rain,86,10,48.4,0,33.4,0.0,15,1
2023-05-05,5,4,19,UA,United Airlines,ATL,ORD,Atlanta,Chicago O'Hare,1066.7,Snow,Clear,131,16,49.3,0,6.6,0.0,57,1
2023-09-17,9,6,13,AA,American Airlines,PHL,PHX,Philadelphia,Phoenix,4150.5,Fog,Rain,65,8,58.7,0,33.1,5.8,4,0
2023-11-01,11,2,19,F9,Frontier Airlines,SEA,DTW,Seattle,Detroit,4365.2,Fog,Wind,94,17,23.8,0,13.5,0.0,83,1
2023-03-22,3,2,18,NK,Spirit Airlines,ORD,LAS,Chicago O'Hare,Las Vegas,3096.0,Thunderstorm,Fog,117,19,52.6,0,21.9,0.0,370,1
2023-12-28,12,3,13,AA,American Airlines,LAS,MCO,Las Vegas,Orlando,3865.3,Rain,Cloudy,63,21,63.9,0,5.2,0.0,23,1
2023-10-31,10,1,9,F9,Frontier Airlines,JFK,LAX,New York JFK,Los Angeles,5013.3,Cloudy,Fog,91,22,49.4,0,12.6,0.0,3,0
2023-11-04,11,5,22,AS,Alaska Airlines,SEA,LGA,Seattle,New York LaGuardia,5429.1,Wind,Clear,73,4,71.6,0,26.1,0.0,42,1
2023-05-18,5,3,20,DL,Delta Air Lines,CLT,LAX,Charlotte,Los Angeles,4163.7,Cloudy,Snow,68,5,59.2,0,10.2,0.0,289,1
2023-05-06,5,5,15,DL,Delta Air Lines,MCO,PHL,Orlando,Philadelphia,1432.9,Clear,Fog,67,22,75.0,0,26.5,0.0,15,1
2023-04-03,4,0,16,AS,Alaska Airlines,JFK,LAS,New York JFK,Las Vegas,4607.5,Clear,Thunderstorm,83,24,26.7,0,4.3,0.0,21,1
2023-06-09,6,4,14,NK,Spirit Airlines,MSP,DEN,Minneapolis,Denver,1428.8,Cloudy,Fog,68,10,43.9,0,6.1,0.0,-2,0
2023-05-24,5,2,19,DL,Delta Air Lines,ATL,LAX,Atlanta,Los Angeles,3734.1,Clear,Snow,123,4,34.6,0,5.8,4.4,39,1
2023-11-16,11,3,8,AA,American Airlines,DEN,JFK,Denver,New York JFK,3379.5,Snow,Thunderstorm,98,3,36.0,0,30.6,0.0,-4,0
2023-04-07,4,4,13,B6,JetBlue Airways,SFO,DFW,San Francisco,Dallas/Fort Worth,2847.1,Snow,Thunderstorm,80,18,59.7,0,11.3,0.0,41,1
2023-01-07,1,5,17,UA,United Airlines,MCO,SEA,Orlando,Seattle,4945.7,Snow,Cloudy,81,11,53.5,0,10.2,0.0,47,1
2023-03-04,3,5,5,UA,United Airlines,MCO,BWI,Orlando,Baltimore,1274.2,Clear,Snow,63,9,47.3,0,26.6,4.0,-1,0
2023-11-02,11,3,12,AS,Alaska Airlines,LAS,LGA,Las Vegas,New York LaGuardia,4558.5,Clear,Rain,68,2,45.0,0,10.1,0.0,-3,0
2023-03-14,3,1,8,F9,Frontier Airlines,BWI,BOS,Baltimore,Boston,658.6,Thunderstorm,Clear,82,19,59.1,0,3.1,2.3,13,0
2023-10-19,10,3,9,F9,Frontier Airlines,CLT,SEA,Charlotte,Seattle,4809.9,Fog,Rain,58,12,17.6,0,27.2,3.7,18,1
2023-03-20,3,0,6,WN,Southwest Airlines,SLC,PHL,Salt Lake City,Philadelphia,4199.3,Clear,Snow,45,13,58.2,0,0.0,2.2,3,0
2023-10-12,10,3,21,F9,Frontier Airlines,JFK,LAS,New York JFK,Las Vegas,4665.0,Rain,Wind,81,2,56.4,0,17.7,0.0,2,0
2023-01-29,1,6,20,F9,Frontier Airlines,ATL,DFW,Atlanta,Dallas/Fort Worth,1521.4,Clear,Cloudy,89,20,35.8,0,8.6,0.0,141,1
2023-11-21,11,1,18,WN,Southwest Airlines,ATL,MIA,Atlanta,Miami,1013.8,Fog,Wind,123,12,51.4,0,3.7,0.0,0,0
2023-09-04,9,0,19,AA,American Airlines,BWI,DEN,Baltimore,Denver,3113.4,Thunderstorm,Clear,82,11,32.0,0,22.9,8.9,15,1
2023-02-09,2,3,16,B6,JetBlue Airways,MIA,DFW,Miami,Dallas/Fort Worth,2020.4,Rain,Cloudy,63,2,37.0,0,0.0,0.0,98,1
2023-05-04,5,3,7,UA,United Airlines,LGA,ATL,New York LaGuardia,Atlanta,1366.5,Cloudy,Clear,111,15,34.0,0,26.7,0.0,33,1
2023-08-07,8,0,20,F9,Frontier Airlines,SFO,CLT,San Francisco,Charlotte,4577.9,Clear,Rain,70,24,69.0,1,22.4,1.3,79,1
2023-12-13,12,2,16,UA,United Airlines,SLC,LAS,Salt Lake City,Las Vegas,605.0,Rain,Cloudy,49,15,39.8,0,9.9,0.0,6,0
2023-02-04,2,5,15,F9,Frontier Airlines,DTW,PHL,Detroit,Philadelphia,1000.8,Snow,Snow,68,13,46.2,0,0.4,0.0,-5,0
2023-06-21,6,2,8,DL,Delta Air Lines,LGA,CLT,New York LaGuardia,Charlotte,953.3,Clear,Wind,112,8,45.9,1,7.2,0.0,1,0
2023-06-30,6,4,8,F9,Frontier Airlines,MSP,CLT,Minneapolis,Charlotte,1667.3,Thunderstorm,Wind,73,21,38.3,0,15.2,0.0,22,1
2023-09-13,9,2,13,WN,Southwest Airlines,MCO,JFK,Orlando,New York JFK,1669.8,Rain,Snow,82,21,42.5,0,15.3,0.9,27,1
2023-12-22,12,4,10,WN,Southwest Airlines,MIA,JFK,Miami,New York JFK,1852.2,Rain,Fog,80,20,41.0,0,36.7,2.3,158,1
2023-09-24,9,6,9,NK,Spirit Airlines,DFW,MSP,Dallas/Fort Worth,Minneapolis,1348.6,Fog,Thunderstorm,77,4,15.0,0,16.8,6.6,4,0
2023-07-04,7,1,6,AS,Alaska Airlines,MSP,SEA,Minneapolis,Seattle,3223.2,Fog,Wind,43,14,33.6,0,10.6,1.9,-3,0
2023-04-03,4,0,12,WN,Southwest Airlines,SLC,CLT,Salt Lake City,Charlotte,3504.7,Clear,Wind,54,19,22.9,0,0.0,0.0,4,0
2023-05-26,5,4,13,AA,American Airlines,MSP,MCO,Minneapolis,Orlando,2271.2,Rain,Cloudy,52,6,39.4,1,5.0,0.0,79,1
2023-12-25,12,0,10,NK,Spirit Airlines,ORD,LAS,Chicago O'Hare,Las Vegas,3027.3,Fog,Cloudy,80,1,60.9,0,29.1,0.0,15,1
2023-08-20,8,6,19,F9,Frontier Airlines,LAS,ORD,Las Vegas,Chicago O'Hare,3005.7,Clear,Clear,101,23,57.1,0,25.7,4.4,45,1
2023-11-21,11,1,17,B6,JetBlue Airways,ATL,CLT,Atlanta,Charlotte,363.1,Cloudy,Cloudy,117,22,42.1,0,6.9,3.1,14,0
2023-04-30,4,6,8,F9,Frontier Airlines,CLT,JFK,Charlotte,New York JFK,1044.4,Wind,Snow,98,17,45.3,0,18.2,3.4,125,1
2023-01-23,1,0,16,DL,Delta Air Lines,JFK,ATL,New York JFK,Atlanta,1370.4,Cloudy,Cloudy,83,10,65.3,0,30.3,0.0,54,1
2023-03-18,3,5,15,B6,JetBlue Airways,DFW,LAS,Dallas/Fort Worth,Las Vegas,1997.5,Rain,Wind,77,12,31.2,0,25.6,0.0,5,0
2023-01-08,1,6,12,AA,American Airlines,SEA,SFO,Seattle,San Francisco,1140.0,Fog,Fog,71,24,63.3,0,10.0,9.2,-5,0
2023-07-06,7,3,10,UA,United Airlines,CLT,LAX,Charlotte,Los Angeles,4207.9,Clear,Clear,69,21,54.4,0,7.0,13.7,25,1
2023-01-18,1,2,22,AA,American Airlines,PHL,SFO,Philadelphia,San Francisco,5257.1,Thunderstorm,Cloudy,68,2,39.5,0,0.0,0.0,0,0
2023-04-15,4,5,9,NK,Spirit Airlines,DEN,MCO,Denver,Orlando,2906.6,Wind,Clear,68,10,48.8,0,13.2,0.0,178,1
2023-06-15,6,3,13,WN,Southwest Airlines,MCO,ORD,Orlando,Chicago O'Hare,1576.3,Snow,Clear,72,5,40.5,0,4.9,0.0,47,1
2023-07-31,7,0,7,AS,Alaska Airlines,SFO,MCO,San Francisco,Orlando,4626.6,Fog,Clear,102,4,53.4,0,16.1,0.0,119,1
2023-04-06,4,3,13,NK,Spirit Airlines,JFK,LGA,New York JFK,New York LaGuardia,200.0,Snow,Rain,85,8,43.1,1,5.1,0.0,25,1
2023-05-15,5,0,20,WN,Southwest Airlines,JFK,DEN,New York JFK,Denver,3492.2,Rain,Cloudy,74,24,48.9,0,13.5,0.0,1,0
2023-09-27,9,2,18,B6,JetBlue Airways,DFW,MCO,Dallas/Fort Worth,Orlando,1825.3,Thunderstorm,Cloudy,117,8,30.2,0,11.5,0.0,42,1
2023-10-04,10,2,18,F9,Frontier Airlines,BWI,DTW,Baltimore,Detroit,848.3,Fog,Thunderstorm,66,17,23.0,0,2.7,8.5,15,1
2023-02-13,2,0,16,B6,JetBlue Airways,PHL,SFO,Philadelphia,San Francisco,5280.9,Cloudy,Fog,69,23,49.4,0,0.0,1.7,79,1
2023-11-16,11,3,13,B6,JetBlue Airways,JFK,DTW,New York JFK,Detroit,1052.9,Snow,Clear,82,18,60.0,0,0.2,0.0,-2,0
2023-08-31,8,3,10,NK,Spirit Airlines,CLT,ATL,Charlotte,Atlanta,424.2,Clear,Rain,65,1,15.0,0,5.5,0.0,3,0
2023-02-23,2,3,20,NK,Spirit Airlines,PHL,MSP,Philadelphia,Minneapolis,2045.8,Snow,Rain,65,13,32.5,1,18.8,1.7,21,1
2023-06-29,6,3,12,DL,Delta Air Lines,LAX,MCO,Los Angeles,Orlando,4164.2,Clear,Clear,77,18,34.4,0,25.9,0.0,15,1
2023-11-11,11,5,19,AS,Alaska Airlines,MIA,CLT,Miami,Charlotte,1008.8,Thunderstorm,Fog,84,19,67.6,0,25.8,1.3,35,1
2023-04-14,4,4,19,UA,United Airlines,LAX,DTW,Los Angeles,Detroit,4005.4,Fog,Cloudy,113,7,25.7,0,14.6,4.3,15,1
2023-01-02,1,0,10,AA,American Airlines,LAS,MSP,Las Vegas,Minneapolis,2667.5,Snow,Snow,77,1,23.7,0,18.5,0.0,25,1
2023-09-27,9,2,21,AA,American Airlines,LAX,CLT,Los Angeles,Charlotte,4201.9,Thunderstorm,Thunderstorm,96,19,25.5,0,0.8,0.0,15,1
2023-01-11,1,2,8,AS,Alaska Airlines,DEN,ATL,Denver,Atlanta,2364.7,Snow,Thunderstorm,104,21,51.6,0,31.1,8.2,329,1
2023-10-20,10,4,15,AS,Alaska Airlines,MIA,SEA,Miami,Seattle,5281.4,Snow,Fog,83,22,60.4,0,32.3,0.6,63,1
2023-10-04,10,2,16,NK,Spirit Airlines,MIA,ATL,Miami,Atlanta,1062.2,Wind,Snow,82,14,15.0,0,21.4,0.8,0,0
2023-04-04,4,1,10,DL,Delta Air Lines,CLT,DTW,Charlotte,Detroit,807.3,Fog,Cloudy,62,12,55.3,0,0.0,4.2,0,0
2023-05-11,5,3,22,B6,JetBlue Airways,PHL,SLC,Philadelphia,Salt Lake City,4148.1,Rain,Clear,58,11,46.5,0,11.1,7.4,-4,0
2023-05-13,5,5,9,B6,JetBlue Airways,SFO,LAX,San Francisco,Los Angeles,569.5,Wind,Thunderstorm,81,3,48.6,0,2.5,0.0,15,1
2023-05-15,5,0,11,DL,Delta Air Lines,LAS,PHX,Las Vegas,Phoenix,563.9,Thunderstorm,Rain,78,6,42.6,0,30.1,0.0,15,1
2023-07-19,7,2,19,NK,Spirit Airlines,DTW,SLC,Detroit,Salt Lake City,3227.1,Clear,Fog,83,13,23.1,0,12.7,4.6,14,0
2023-04-28,4,4,14,B6,JetBlue Airways,JFK,ATL,New York JFK,Atlanta,1429.0,Snow,Wind,87,13,27.1,0,5.1,0.0,15,1
2023-01-11,1,2,9,AS,Alaska Airlines,DFW,CLT,Dallas/Fort Worth,Charlotte,1773.9,Cloudy,Snow,75,24,73.1,1,18.5,0.0,53,1
2023-12-25,12,0,8,UA,United Airlines,DTW,SEA,Detroit,Seattle,4331.9,Snow,Fog,80,17,41.5,0,15.5,0.0,55,1
2023-05-20,5,5,19,DL,Delta Air Lines,CLT,DEN,Charlotte,Denver,2780.6,Thunderstorm,Snow,96,16,54.9,1,26.6,0.0,109,1
2023-10-09,10,0,8,NK,Spirit Airlines,JFK,PHL,New York JFK,Philadelphia,217.5,Wind,Snow,105,23,36.1,0,19.4,0.0,30,1
2023-12-11,12,0,10,AA,American Airlines,SFO,MSP,San Francisco,Minneapolis,3296.9,Wind,Cloudy,78,11,26.0,0,0.0,0.0,15,1
2023-07-23,7,6,12,UA,United Airlines,LAS,PHX,Las Vegas,Phoenix,551.5,Clear,Rain,63,22,42.6,0,14.7,4.4,44,1
2023-04-10,4,0,11,AA,American Airlines,BOS,DFW,Boston,Dallas/Fort Worth,3084.5,Cloudy,Thunderstorm,75,24,57.2,0,11.3,0.0,98,1
2023-09-14,9,3,13,DL,Delta Air Lines,CLT,SEA,Charlotte,Seattle,4831.8,Cloudy,Wind,61,1,48.5,0,9.8,0.0,-3,0
2023-11-28,11,1,12,WN,Southwest Airlines,PHX,SLC,Phoenix,Salt Lake City,774.2,Snow,Rain,70,10,34.0,0,13.3,0.0,14,0
2023-11-09,11,3,5,F9,Frontier Airlines,LAX,SLC,Los Angeles,Salt Lake City,939.1,Rain,Snow,74,9,22.3,0,0.0,4.2,100,1
2023-09-12,9,1,19,WN,Southwest Airlines,LGA,JFK,New York LaGuardia,New York JFK,200.0,Thunderstorm,Wind,110,7,70.0,0,11.2,8.2,136,1
2023-07-17,7,0,6,AS,Alaska Airlines,DTW,ATL,Detroit,Atlanta,993.8,Clear,Thunderstorm,50,12,49.8,0,16.8,6.1,-5,0
2023-12-14,12,3,17,UA,United Airlines,DEN,LAX,Denver,Los Angeles,1649.6,Thunderstorm,Snow,84,2,59.0,0,5.4,0.0,150,1
2023-02-01,2,2,13,AS,Alaska Airlines,DEN,BOS,Denver,Boston,3771.6,Cloudy,Snow,68,24,41.5,0,15.9,0.0,52,1
2023-03-11,3,5,18,F9,Frontier Airlines,PHL,MSP,Philadelphia,Minneapolis,2114.2,Fog,Thunderstorm,93,10,56.1,0,0.0,0.0,82,1
2023-12-03,12,6,11,AA,American Airlines,LGA,MCO,New York LaGuardia,Orlando,1558.2,Snow,Snow,93,18,28.0,0,9.0,2.6,89,1
2023-07-31,7,0,20,F9,Frontier Airlines,PHX,LAX,Phoenix,Los Angeles,825.3,Clear,Fog,61,8,49.5,0,27.9,0.3,59,1
2023-03-30,3,3,11,WN,Southwest Airlines,BWI,LGA,Baltimore,New York LaGuardia,293.7,Cloudy,Cloudy,53,24,15.0,0,14.4,0.0,15,1
2023-09-20,9,2,15,AA,American Airlines,ATL,DTW,Atlanta,Detroit,999.2,Wind,Thunderstorm,80,19,70.5,0,14.8,0.0,8,0
2023-03-08,3,2,21,NK,Spirit Airlines,LAS,DTW,Las Vegas,Detroit,3624.5,Cloudy,Fog,73,21,70.4,0,32.6,13.0,56,1
2023-01-25,1,2,19,B6,JetBlue Airways,MIA,BOS,Miami,Boston,2140.3,Cloudy,Cloudy,105,11,51.3,0,14.2,0.0,19,1
2023-08-15,8,1,11,WN,Southwest Airlines,SLC,SEA,Salt Lake City,Seattle,1372.5,Wind,Fog,53,15,87.0,0,0.0,0.0,50,1
2023-09-21,9,3,12,UA,United Airlines,ORD,PHX,Chicago O'Hare,Phoenix,2866.5,Wind,Wind,76,17,32.9,0,22.6,0.0,15,1
2023-07-24,7,0,14,DL,Delta Air Lines,BWI,LAS,Baltimore,Las Vegas,4236.1,Thunderstorm,Rain,66,20,36.5,0,13.8,0.0,-1,0
2023-07-10,7,0,13,WN,Southwest Airlines,SFO,PHX,San Francisco,Phoenix,1240.3,Clear,Clear,85,1,60.1,0,30.7,0.0,1,0
2023-08-31,8,3,10,AA,American Airlines,DEN,LAX,Denver,Los Angeles,1650.2,Rain,Snow,84,9,46.3,0,19.1,0.0,65,1
2023-03-01,3,2,15,DL,Delta Air Lines,DFW,MIA,Dallas/Fort Worth,Miami,2019.2,Cloudy,Clear,73,13,25.1,0,9.9,0.0,162,1
2023-04-20,4,3,17,NK,Spirit Airlines,ORD,MSP,Chicago O'Hare,Minneapolis,694.6,Fog,Cloudy,116,22,41.4,0,15.0,0.0,278,1
2023-04-20,4,3,12,WN,Southwest Airlines,BOS,ATL,Boston,Atlanta,1745.0,Rain,Cloudy,82,24,58.4,0,33.5,0.0,-1,0
2023-03-19,3,6,18,F9,Frontier Airlines,DFW,ORD,Dallas/Fort Worth,Chicago O'Hare,1384.5,Cloudy,Rain,106,23,35.9,0,2.9,0.0,27,1
2023-08-02,8,2,19,AA,American Airlines,DEN,ATL,Denver,Atlanta,2309.7,Rain,Snow,101,15,28.9,0,2.1,0.0,70,1
2023-03-23,3,3,16,DL,Delta Air Lines,MCO,BWI,Orlando,Baltimore,1344.1,Rain,Fog,70,8,57.1,0,20.3,0.0,66,1
2023-08-22,8,1,15,UA,United Airlines,MCO,MSP,Orlando,Minneapolis,2322.4,Fog,Rain,67,5,54.7,0,2.5,2.4,1,0
2023-09-19,9,1,19,DL,Delta Air Lines,DTW,LAX,Detroit,Los Angeles,3938.9,Snow,Cloudy,90,23,40.6,0,12.1,3.1,25,1
2023-05-16,5,1,18,UA,United Airlines,PHX,LAS,Phoenix,Las Vegas,478.4,Cloudy,Thunderstorm,84,11,40.6,0,23.6,0.0,15,1
2023-10-08,10,6,20,B6,JetBlue Airways,PHX,SEA,Phoenix,Seattle,1877.6,Snow,Clear,64,13,38.0,0,30.6,0.0,11,0
2023-03-31,3,4,10,DL,Delta Air Lines,BWI,MIA,Baltimore,Miami,1640.0,Wind,Snow,57,22,45.8,0,11.4,0.0,1,0
2023-04-25,4,1,8,UA,United Airlines,DEN,SLC,Denver,Salt Lake City,844.8,Wind,Snow,91,6,51.5,0,26.2,0.0,71,1
2023-02-26,2,6,12,DL,Delta Air Lines,SEA,LGA,Seattle,New York LaGuardia,5417.7,Rain,Thunderstorm,62,18,30.2,0,13.2,1.7,15,1
2023-02-17,2,4,6,F9,Frontier Airlines,SEA,LGA,Seattle,New York LaGuardia,5446.5,Rain,Cloudy,49,24,42.2,0,4.0,0.0,86,1
2023-07-02,7,6,18,B6,JetBlue Airways,SFO,DTW,San Francisco,Detroit,4353.3,Clear,Clear,95,17,46.5,0,26.7,0.0,71,1
2023-01-31,1,1,15,NK,Spirit Airlines,BOS,PHX,Boston,Phoenix,4635.4,Snow,Clear,66,12,28.6,0,30.8,2.4,52,1
2023-06-15,6,3,10,AS,Alaska Airlines,PHX,LAX,Phoenix,Los Angeles,742.5,Wind,Fog,68,2,37.5,0,13.5,0.0,4,0
2023-06-27,6,1,16,AS,Alaska Airlines,MSP,JFK,Minneapolis,New York JFK,2185.2,Clear,Snow,55,2,25.0,0,4.3,5.3,15,1
2023-08-23,8,2,11,NK,Spirit Airlines,SFO,LAS,San Francisco,Las Vegas,830.7,Thunderstorm,Clear,67,22,53.1,0,25.0,2.4,-5,0
2023-08-11,8,4,20,WN,Southwest Airlines,BWI,ATL,Baltimore,Atlanta,1037.6,Wind,Cloudy,63,21,39.7,0,6.3,0.0,51,1
2023-05-11,5,3,14,WN,Southwest Airlines,PHL,DTW,Philadelphia,Detroit,928.3,Rain,Cloudy,74,16,50.7,0,8.3,5.0,12,0
2023-10-22,10,6,17,F9,Frontier Airlines,MCO,LAX,Orlando,Los Angeles,4100.5,Cloudy,Fog,92,4,36.1,0,11.7,2.3,124,1
2023-01-16,1,0,7,UA,United Airlines,BWI,BOS,Baltimore,Boston,633.0,Cloudy,Fog,71,1,30.5,0,21.7,0.0,3,0
2023-03-16,3,3,10,UA,United Airlines,DFW,CLT,Dallas/Fort Worth,Charlotte,1842.7,Wind,Fog,91,9,42.4,0,22.9,0.0,15,1
2023-04-10,4,0,13,AA,American Airlines,LAX,SLC,Los Angeles,Salt Lake City,1080.6,Fog,Thunderstorm,100,15,45.4,0,20.1,9.1,10,0
2023-08-19,8,5,7,F9,Frontier Airlines,SLC,MIA,Salt Lake City,Miami,3925.3,Thunderstorm,Clear,63,7,43.3,0,15.9,0.7,17,1
2023-05-11,5,3,21,DL,Delta Air Lines,PHX,SEA,Phoenix,Seattle,1904.1,Clear,Clear,70,10,59.4,0,15.2,0.0,2,0
2023-01-27,1,4,12,DL,Delta Air Lines,PHX,DTW,Phoenix,Detroit,3333.9,Rain,Snow,64,18,33.6,0,12.3,0.0,40,1
2023-02-15,2,2,12,UA,United Airlines,LAX,DEN,Los Angeles,Denver,1636.0,Wind,Cloudy,82,9,31.4,0,19.9,0.0,23,1
2023-06-25,6,6,7,UA,United Airlines,LAS,ORD,Las Vegas,Chicago O'Hare,3160.2,Clear,Clear,96,11,79.4,0,15.9,0.0,13,0
2023-12-06,12,2,11,F9,Frontier Airlines,BWI,MSP,Baltimore,Minneapolis,1947.2,Snow,Snow,54,15,41.2,0,18.0,0.0,21,1
2023-12-17,12,6,15,B6,JetBlue Airways,ATL,DFW,Atlanta,Dallas/Fort Worth,1324.5,Cloudy,Wind,81,20,52.6,0,18.0,0.0,12,0
2023-06-13,6,1,18,F9,Frontier Airlines,MSP,PHL,Minneapolis,Philadelphia,2063.1,Thunderstorm,Cloudy,68,9,65.5,0,17.4,0.0,6,0
2023-12-29,12,4,11,AS,Alaska Airlines,SLC,MCO,Salt Lake City,Orlando,3643.3,Rain,Thunderstorm,49,16,48.1,0,12.1,8.5,2,0
2023-09-14,9,3,7,B6,JetBlue Airways,LGA,ATL,New York LaGuardia,Atlanta,1320.1,Cloudy,Cloudy,106,10,43.7,0,1.1,0.0,72,1
2023-08-06,8,6,19,AA,American Airlines,BOS,PHL,Boston,Philadelphia,518.9,Clear,Fog,112,9,38.7,0,19.9,0.0,116,1
2023-05-24,5,2,9,DL,Delta Air Lines,DTW,MSP,Detroit,Minneapolis,1117.4,Thunderstorm,Wind,66,21,38.4,0,6.1,0.0,18,1
2023-04-22,4,5,18,DL,Delta Air Lines,SFO,MIA,San Francisco,Miami,4906.4,Thunderstorm,Wind,93,12,22.0,0,29.1,1.9,15,1
2023-07-24,7,0,22,B6,JetBlue Airways,LGA,BWI,New York LaGuardia,Baltimore,355.1,Rain,Clear,76,21,32.3,0,1.6,0.0,91,1
2023-05-25,5,3,19,F9,Frontier Airlines,DEN,BOS,Denver,Boston,3741.0,Cloudy,Wind,88,20,46.2,0,14.8,0.0,83,1
2023-04-04,4,1,8,WN,Southwest Airlines,CLT,BOS,Charlotte,Boston,1364.8,Fog,Clear,85,18,50.1,0,18.8,0.0,15,1
2023-07-14,7,4,11,DL,Delta Air Lines,DEN,MSP,Denver,Minneapolis,1347.0,Snow,Snow,67,15,31.6,1,27.8,0.0,236,1
2023-06-12,6,0,17,NK,Spirit Airlines,SLC,CLT,Salt Lake City,Charlotte,3555.7,Clear,Snow,70,4,25.4,1,15.9,0.0,255,1
2023-08-04,8,4,8,DL,Delta Air Lines,DFW,DTW,Dallas/Fort Worth,Detroit,1794.6,Clear,Snow,101,17,70.8,0,6.2,0.0,4,0
2023-09-10,9,6,6,NK,Spirit Airlines,MIA,PHX,Miami,Phoenix,3548.2,Clear,Fog,51,9,58.2,0,8.4,0.0,20,1
2023-11-07,11,1,10,UA,United Airlines,BWI,PHL,Baltimore,Philadelphia,200.0,Wind,Wind,56,1,48.8,0,27.3,0.0,15,1
2023-07-17,7,0,18,F9,Frontier Airlines,MCO,MSP,Orlando,Minneapolis,2221.6,Snow,Wind,98,21,53.8,0,16.6,0.0,17,1
2023-10-14,10,5,20,NK,Spirit Airlines,DFW,PHL,Dallas/Fort Worth,Philadelphia,2556.6,Rain,Clear,70,1,58.7,0,16.6,0.0,15,1
2023-06-05,6,0,20,F9,Frontier Airlines,DEN,JFK,Denver,New York JFK,3505.8,Thunderstorm,Clear,72,9,34.3,0,0.0,1.4,88,1
2023-06-11,6,6,14,B6,JetBlue Airways,LGA,ORD,New York LaGuardia,Chicago O'Hare,1511.5,Clear,Snow,91,6,47.1,0,14.3,0.0,-3,0
2023-03-06,3,0,17,B6,JetBlue Airways,DTW,SLC,Detroit,Salt Lake City,3144.1,Fog,Thunderstorm,87,15,30.0,0,7.6,10.2,30,1
2023-02-16,2,3,10,F9,Frontier Airlines,JFK,SEA,New York JFK,Seattle,5548.7,Rain,Snow,77,12,36.2,0,0.0,32.7,36,1
2023-11-07,11,1,21,F9,Frontier Airlines,BWI,LAX,Baltimore,Los Angeles,4622.3,Rain,Rain,53,13,26.9,0,16.5,4.7,22,1
2023-12-22,12,4,8,NK,Spirit Airlines,LAX,SEA,Los Angeles,Seattle,1649.8,Thunderstorm,Fog,99,16,50.4,1,18.1,0.2,193,1
2023-12-26,12,1,17,AS,Alaska Airlines,MCO,SLC,Orlando,Salt Lake City,3703.0,Wind,Thunderstorm,97,7,44.8,0,12.2,4.9,13,0
2023-10-02,10,0,10,F9,Frontier Airlines,CLT,PHL,Charlotte,Philadelphia,852.7,Rain,Rain,64,4,48.1,0,5.3,0.0,11,0
2023-01-21,1,5,17,B6,JetBlue Airways,LGA,SEA,New York LaGuardia,Seattle,5509.7,Snow,Cloudy,112,13,57.3,1,1.3,0.0,38,1
2023-01-26,1,3,14,B6,JetBlue Airways,MIA,DTW,Miami,Detroit,1831.0,Thunderstorm,Snow,67,18,29.9,0,4.6,0.0,231,1
2023-01-12,1,3,11,WN,Southwest Airlines,BWI,DEN,Baltimore,Denver,3125.7,Snow,Thunderstorm,55,6,32.2,0,0.0,0.0,15,1
2023-03-07,3,1,5,F9,Frontier Airlines,PHX,MIA,Phoenix,Miami,3554.9,Cloudy,Wind,51,17,60.7,0,6.2,1.6,12,0
2023-06-03,6,5,9,WN,Southwest Airlines,MIA,BWI,Miami,Baltimore,1563.2,Wind,Rain,70,18,62.2,0,25.4,7.1,-5,0
2023-10-28,10,5,9,AA,American Airlines,PHL,BWI,Philadelphia,Baltimore,239.4,Fog,Cloudy,61,19,38.8,0,33.8,0.0,11,0
2023-01-02,1,0,14,NK,Spirit Airlines,MSP,DEN,Minneapolis,Denver,1392.9,Snow,Wind,55,5,62.5,0,26.9,0.0,7,0
2023-12-14,12,3,16,B6,JetBlue Airways,SLC,LGA,Salt Lake City,New York LaGuardia,4252.3,Rain,Fog,61,11,47.2,0,0.0,0.0,15,1
